holiday,temp,rain,snow,weather,date,Time,traffic_volume
No,290.2,0,0,Clear,13-08-2016,04:00:00,294
No,289.71,0,0,Clear,13-08-2016,05:00:00,508
No,289.67,0.25,0,Rain,13-08-2016,06:00:00,862
No,289.69,0,0,Clear,13-08-2016,07:00:00,1115
No,290.8,0,0,Clear,13-08-2016,08:00:00,1741
No,291.93,0,0,Clear,13-08-2016,09:00:00,2687
No,294.61,0,0,Clear,13-08-2016,10:00:00,3586
No,296.71,0,0,Clear,13-08-2016,11:00:00,4009
No,297.43,0,0,Clear,13-08-2016,12:00:00,4037
No,299.13,0,0,Clear,13-08-2016,13:00:00,4040
No,299.04,0,0,Clouds,13-08-2016,14:00:00,4203
No,299.66,0,0,Clouds,13-08-2016,15:00:00,4195
No,298.96,0,0,Clouds,13-08-2016,16:00:00,4226
No,298.83,0,0,Clear,13-08-2016,17:00:00,4001
No,297.86,0,0,Clear,13-08-2016,18:00:00,3942
No,296.6,0,0,Clear,13-08-2016,19:00:00,3782
No,294.53,0,0,Clear,13-08-2016,20:00:00,3650
No,293.14,0,0,Clouds,13-08-2016,21:00:00,3258
No,292.7,0,0,Clouds,13-08-2016,22:00:00,3292
No,291.99,0,0,Clouds,13-08-2016,23:00:00,2239
No,291.17,0,0,Clouds,14-08-2016,00:00:00,1721
No,290.7,0,0,Clouds,14-08-2016,01:00:00,1165
No,290.14,0,0,Clouds,14-08-2016,02:00:00,692
No,290.13,0,0,Clouds,14-08-2016,03:00:00,404
No,289.48,0,0,Clouds,14-08-2016,04:00:00,294
No,289.03,0,0,Clouds,14-08-2016,05:00:00,468
No,288.76,0,0,Clouds,14-08-2016,06:00:00,791
No,289.27,0,0,Clouds,14-08-2016,07:00:00,1021
No,290.36,0,0,Clear,14-08-2016,08:00:00,1591
No,293.25,0,0,Clear,14-08-2016,09:00:00,2452
No,294.62,0,0,Clear,14-08-2016,10:00:00,3046
No,297.69,0,0,Clear,14-08-2016,11:00:00,3830
No,298.24,0,0,Clear,14-08-2016,12:00:00,4187
No,299.48,0,0,Clear,14-08-2016,13:00:00,3874
No,299.88,0,0,Clear,14-08-2016,14:00:00,4243
No,300.48,0,0,Clear,14-08-2016,15:00:00,4229
No,300.22,0,0,Clear,14-08-2016,16:00:00,4282
No,299.35,0,0,Clear,14-08-2016,17:00:00,3892
No,298.58,0,0,Clear,14-08-2016,18:00:00,3788
No,297.37,0,0,Clear,14-08-2016,19:00:00,3510
No,294.94,0,0,Clear,14-08-2016,20:00:00,3282
No,293.04,0,0,Clear,14-08-2016,21:00:00,2601
No,291.55,0,0,Clear,14-08-2016,22:00:00,2031
No,291.35,0,0,Clear,14-08-2016,23:00:00,1311
No,290.8,0,0,Clear,15-08-2016,00:00:00,616
No,290.37,0,0,Clear,15-08-2016,01:00:00,393
No,290.36,0,0,Clear,15-08-2016,02:00:00,270
No,289.8,0,0,Clear,15-08-2016,03:00:00,314
No,289.48,0,0,Clear,15-08-2016,04:00:00,859
No,289.17,0,0,Clear,15-08-2016,05:00:00,2739
No,290.38,0,0,Clear,15-08-2016,06:00:00,5016
No,289.35,0,0,Clear,15-08-2016,07:00:00,5876
No,291.59,0,0,Clear,15-08-2016,08:00:00,5284
No,293.63,0,0,Clear,15-08-2016,09:00:00,4322
No,296.41,0,0,Clear,15-08-2016,10:00:00,4201
No,297.63,0,0,Clear,15-08-2016,11:00:00,4344
No,298.81,0,0,Clear,15-08-2016,12:00:00,4510
No,300.27,0,0,Clear,15-08-2016,13:00:00,4800
No,300.27,0,0,Clear,15-08-2016,14:00:00,4730
No,300.23,0,0,Clear,15-08-2016,15:00:00,5014
No,299.13,0,0,Clear,15-08-2016,16:00:00,5982
No,298.67,0,0,Clouds,15-08-2016,17:00:00,5421
No,298.53,0,0,Clouds,15-08-2016,18:00:00,3903
No,297.28,0,0,Clouds,15-08-2016,19:00:00,2900
No,295.81,0,0,Clouds,15-08-2016,20:00:00,2605
No,294.13,0,0,Clear,15-08-2016,21:00:00,2132
No,293.86,0,0,Clear,15-08-2016,22:00:00,1545
No,293.39,0,0,Clear,15-08-2016,23:00:00,971
No,292.84,0,0,Clear,16-08-2016,00:00:00,637
No,292.37,0,0,Clear,16-08-2016,01:00:00,406
No,292.84,0,0,Clouds,16-08-2016,02:00:00,271
No,292.64,0,0,Clouds,16-08-2016,03:00:00,349
No,291.93,0,0,Clouds,16-08-2016,04:00:00,824
No,291.96,0,0,Clouds,16-08-2016,05:00:00,2908
No,291.81,0,0,Clouds,16-08-2016,06:00:00,5291
No,292.16,0,0,Clouds,16-08-2016,07:00:00,5969
No,293.69,0,0,Clouds,16-08-2016,08:00:00,5373
No,296.26,0,0,Clouds,16-08-2016,09:00:00,4759
No,297.7,0,0,Clouds,16-08-2016,10:00:00,4454
No,300.23,0,0,Clear,16-08-2016,11:00:00,4553
No,301.14,0,0,Clear,16-08-2016,12:00:00,4646
No,300.7,0,0,Clear,16-08-2016,13:00:00,4514
No,300.51,0,0,Clear,16-08-2016,14:00:00,4838
No,300.44,0,0,Clear,16-08-2016,15:00:00,5254
No,298.88,4.06,0,Rain,16-08-2016,16:00:00,5860
No,297.71,31.75,0,Rain,16-08-2016,17:00:00,4913
No,296.15,0.28,0,Rain,16-08-2016,18:00:00,3881
No,294.08,3.05,0,Rain,16-08-2016,19:00:00,2703
No,292.38,0,0,Clear,16-08-2016,20:00:00,2445
No,291.94,0,0,Clear,16-08-2016,21:00:00,2178
No,291.35,0,0,Clear,16-08-2016,22:00:00,1718
No,290.8,0,0,Clear,16-08-2016,23:00:00,1086
No,290.91,0,0,Clear,17-08-2016,00:00:00,740
No,290.23,0,0,Clear,17-08-2016,01:00:00,530
No,290.2,0,0,Clear,17-08-2016,02:00:00,392
No,290.4,0.9,0,Rain,17-08-2016,03:00:00,393
No,289.7,0,0,Clear,17-08-2016,04:00:00,925
No,289.5,0,0,Clear,17-08-2016,05:00:00,2841
No,288.99,0,0,Clear,17-08-2016,06:00:00,5420
No,288.78,0,0,Clear,17-08-2016,07:00:00,5657
No,291.62,0,0,Clear,17-08-2016,08:00:00,5853
No,293.24,0,0,Clear,17-08-2016,09:00:00,4681
No,295.02,0.25,0,Rain,17-08-2016,10:00:00,4154
No,297.65,0,0,Clear,17-08-2016,11:00:00,4484
No,300.02,0,0,Clear,17-08-2016,12:00:00,4738
No,301.22,0,0,Clear,17-08-2016,13:00:00,4584
No,302.04,0,0,Clear,17-08-2016,14:00:00,5123
No,303.02,0,0,Clear,17-08-2016,15:00:00,5219
No,302.68,0,0,Clear,17-08-2016,16:00:00,6104
No,301.4,0,0,Clear,17-08-2016,17:00:00,5382
No,300.93,0,0,Clear,17-08-2016,18:00:00,4084
No,299.38,0,0,Clear,17-08-2016,19:00:00,3091
No,297.67,0,0,Clear,17-08-2016,20:00:00,2870
No,295.82,0,0,Clear,17-08-2016,21:00:00,2486
No,294.24,0,0,Clear,17-08-2016,22:00:00,1689
No,293.3,0,0,Clear,17-08-2016,23:00:00,1149
No,292.7,0,0,Clear,18-08-2016,00:00:00,620
No,292.35,0,0,Clear,18-08-2016,01:00:00,387
No,292.19,0,0,Clear,18-08-2016,02:00:00,314
No,291.89,2.79,0,Rain,18-08-2016,03:00:00,396
No,291.53,0,0,Clouds,18-08-2016,04:00:00,860
No,291.37,0,0,Clear,18-08-2016,05:00:00,2782
No,291.22,0,0,Clear,18-08-2016,06:00:00,5171
No,291.8,0.25,0,Rain,18-08-2016,07:00:00,5906
No,294.03,0,0,Clear,18-08-2016,08:00:00,5386
No,296.15,0,0,Clear,18-08-2016,09:00:00,4638
No,298.18,0,0,Clear,18-08-2016,10:00:00,4416
No,299.47,0,0,Clear,18-08-2016,11:00:00,4729
No,299.37,0,0,Clear,18-08-2016,12:00:00,4767
No,298.68,0.3,0,Rain,18-08-2016,13:00:00,4144
No,298.07,0,0,Clear,18-08-2016,14:00:00,4725
No,298.25,0,0,Clear,18-08-2016,15:00:00,5343
No,297.19,0.25,0,Rain,18-08-2016,16:00:00,6021
No,296.09,0.28,0,Rain,18-08-2016,17:00:00,5800
No,296.18,0.25,0,Rain,18-08-2016,18:00:00,4522
No,295.66,0,0,Clouds,18-08-2016,19:00:00,3093
No,294.88,0,0,Clouds,18-08-2016,20:00:00,2670
No,294.52,0.25,0,Rain,18-08-2016,21:00:00,2403
No,294.05,1.27,0,Rain,18-08-2016,22:00:00,1877
No,293.96,0.76,0,Rain,18-08-2016,23:00:00,1169
No,294.05,0.25,0,Rain,19-08-2016,00:00:00,922
No,293.93,0,0,Rain,19-08-2016,01:00:00,617
No,293.84,0,0,Rain,19-08-2016,02:00:00,556
No,292.16,5.41,0,Rain,19-08-2016,03:00:00,526
No,291.99,2.2,0,Rain,19-08-2016,04:00:00,853
No,292.16,0.76,0,Rain,19-08-2016,05:00:00,2521
No,291.82,0,0,Rain,19-08-2016,06:00:00,4740
No,291.7,1.27,0,Rain,19-08-2016,07:00:00,5800
No,292,0,0,Rain,19-08-2016,08:00:00,4986
No,292.27,0,0,Clouds,19-08-2016,09:00:00,4623
No,292.93,0,0,Clouds,19-08-2016,10:00:00,4384
No,293.92,0,0,Rain,19-08-2016,11:00:00,4881
No,295.07,0,0,Clouds,19-08-2016,12:00:00,5330
No,296.06,0,0,Clouds,19-08-2016,13:00:00,4926
No,297.41,0,0,Clouds,19-08-2016,14:00:00,5347
No,296.49,0,0,Clouds,19-08-2016,15:00:00,5631
No,296.24,0,0,Clouds,19-08-2016,16:00:00,6128
No,295.6,0,0,Clouds,19-08-2016,17:00:00,5259
No,294.24,0.25,0,Rain,19-08-2016,18:00:00,4065
No,292.83,0.51,0,Rain,19-08-2016,19:00:00,3258
No,291.72,1.02,0,Rain,19-08-2016,20:00:00,3052
No,291.08,0.76,0,Rain,19-08-2016,21:00:00,2718
No,290.53,0.25,0,Rain,19-08-2016,22:00:00,2407
No,290.59,0.25,0,Rain,19-08-2016,23:00:00,1887
No,290.5,0,0,Rain,20-08-2016,00:00:00,1192
No,290.62,0,0,Rain,20-08-2016,01:00:00,772
No,290.37,0,0,Rain,20-08-2016,02:00:00,588
No,290.16,0,0,Rain,20-08-2016,03:00:00,400
No,290.16,0,0,Rain,20-08-2016,04:00:00,440
No,289.82,0,0,Rain,20-08-2016,05:00:00,747
No,289.73,0,0,Rain,20-08-2016,06:00:00,1206
No,289.37,0,0,Rain,20-08-2016,07:00:00,1814
No,288.48,1.41,0,Rain,20-08-2016,08:00:00,2334
No,287.95,1.78,0,Rain,20-08-2016,09:00:00,3005
No,288.5,0.51,0,Rain,20-08-2016,10:00:00,3294
No,289.56,0,0,Rain,20-08-2016,11:00:00,3924
No,289.56,0,0,Mist,20-08-2016,11:00:00,3924
No,289.56,0,0,Drizzle,20-08-2016,11:00:00,3924
No,290.14,0.7,0,Rain,20-08-2016,12:00:00,4165
No,290.69,0.25,0,Rain,20-08-2016,13:00:00,4154
No,290.69,0.25,0,Drizzle,20-08-2016,13:00:00,4154
No,290.87,0.28,0,Rain,20-08-2016,14:00:00,4399
No,290.51,0,0,Rain,20-08-2016,15:00:00,4788
No,290.51,0,0,Mist,20-08-2016,15:00:00,4788
No,290.93,0,0,Rain,20-08-2016,16:00:00,4489
No,291.64,2.79,0,Rain,20-08-2016,17:00:00,4188
No,291.64,2.79,0,Thunderstorm,20-08-2016,17:00:00,4188
No,291.08,0,0,Rain,20-08-2016,18:00:00,3607
No,290.49,0.51,0,Rain,20-08-2016,19:00:00,3180
No,289.37,0,0,Clouds,20-08-2016,20:00:00,2934
No,288.71,0,0,Clear,20-08-2016,21:00:00,3014
No,288.32,0,0,Clear,20-08-2016,22:00:00,2602
No,288.08,0,0,Clouds,20-08-2016,23:00:00,2338
No,287.86,0,0,Clear,21-08-2016,00:00:00,1524
No,288.21,0,0,Clouds,21-08-2016,01:00:00,1145
No,288.03,0,0,Clouds,21-08-2016,02:00:00,681
No,287.37,0,0,Clear,21-08-2016,03:00:00,493
No,286.63,0,0,Clear,21-08-2016,04:00:00,435
No,286.13,0,0,Clear,21-08-2016,05:00:00,606
No,285.8,0,0,Clear,21-08-2016,06:00:00,911
No,285.51,0,0,Rain,21-08-2016,07:00:00,1249
No,287.45,0,0,Clear,21-08-2016,08:00:00,1755
No,289.07,0,0,Clear,21-08-2016,09:00:00,2636
No,290.87,0,0,Clear,21-08-2016,10:00:00,3182
No,292.56,0,0,Clear,21-08-2016,11:00:00,3654
No,293.65,0,0,Clouds,21-08-2016,12:00:00,3997
No,294.28,0,0,Clouds,21-08-2016,13:00:00,4024
No,294.72,0,0,Clouds,21-08-2016,14:00:00,4243
No,294.86,0,0,Clouds,21-08-2016,15:00:00,4190
No,295.55,0,0,Clouds,21-08-2016,16:00:00,4240
No,295.57,0,0,Clouds,21-08-2016,17:00:00,4266
No,295.25,0,0,Clear,21-08-2016,18:00:00,4067
No,294.5,0,0,Clouds,21-08-2016,19:00:00,3235
No,291.64,0,0,Clear,21-08-2016,20:00:00,2952
No,289.4,0,0,Clear,21-08-2016,21:00:00,2693
No,288.66,0,0,Clear,21-08-2016,22:00:00,1901
No,288.28,0,0,Clear,21-08-2016,23:00:00,1143
No,288.47,0,0,Clear,22-08-2016,00:00:00,668
No,288.58,0,0,Clear,22-08-2016,01:00:00,537
No,288.02,0,0,Clear,22-08-2016,02:00:00,389
No,287.96,0,0,Clear,22-08-2016,03:00:00,527
No,287.68,0,0,Clear,22-08-2016,04:00:00,943
No,287.55,0,0,Clear,22-08-2016,05:00:00,2817
No,287.47,0,0,Clear,22-08-2016,06:00:00,5406
No,288.46,0,0,Clouds,22-08-2016,07:00:00,6201
No,290.43,0,0,Clouds,22-08-2016,08:00:00,5397
No,292.41,0,0,Clear,22-08-2016,09:00:00,4328
No,294.52,0,0,Clear,22-08-2016,10:00:00,4125
No,296.69,0,0,Clear,22-08-2016,11:00:00,4255
No,298.4,0,0,Clear,22-08-2016,12:00:00,4518
No,299.48,0,0,Clear,22-08-2016,13:00:00,4494
No,300.28,0,0,Clear,22-08-2016,14:00:00,5012
No,300.68,0,0,Clear,22-08-2016,15:00:00,5062
No,300.72,0,0,Clear,22-08-2016,16:00:00,5866
No,300.64,0,0,Clear,22-08-2016,17:00:00,5474
No,300.01,0,0,Clear,22-08-2016,18:00:00,3898
No,299.14,0,0,Clear,22-08-2016,19:00:00,2908
No,297.69,0,0,Clear,22-08-2016,20:00:00,2796
No,296.44,0,0,Clear,22-08-2016,21:00:00,2588
No,295.59,0,0,Clear,22-08-2016,22:00:00,1832
No,295.41,0,0,Clear,22-08-2016,23:00:00,1051
No,294.94,0,0,Clear,23-08-2016,00:00:00,655
No,294.36,0,0,Clear,23-08-2016,01:00:00,440
No,294.01,0,0,Haze,23-08-2016,02:00:00,322
No,293.58,0.6,0,Rain,23-08-2016,03:00:00,408
No,293.11,0,0,Clear,23-08-2016,04:00:00,914
No,292.77,0,0,Clear,23-08-2016,05:00:00,2690
No,292.16,0,0,Clear,23-08-2016,06:00:00,4953
No,292.16,0,0,Clear,23-08-2016,07:00:00,5731
No,293.36,0,0,Clear,23-08-2016,08:00:00,5648
No,295.14,0,0,Clear,23-08-2016,09:00:00,4348
No,296.68,0,0,Clear,23-08-2016,10:00:00,4257
No,298.21,0,0,Clear,23-08-2016,11:00:00,4350
No,299.53,0,0,Clear,23-08-2016,12:00:00,4897
No,300.35,0,0,Clear,23-08-2016,13:00:00,4549
No,300.91,0,0,Clear,23-08-2016,14:00:00,5106
No,300.89,0,0,Clear,23-08-2016,15:00:00,5670
No,300.67,0,0,Clouds,23-08-2016,16:00:00,6343
No,299.66,0,0,Clouds,23-08-2016,17:00:00,5856
No,298.79,0,0,Clear,23-08-2016,18:00:00,4242
No,297.61,12.7,0,Rain,23-08-2016,19:00:00,3389
No,295.95,0.51,0,Rain,23-08-2016,20:00:00,2665
No,295.95,0.51,0,Thunderstorm,23-08-2016,20:00:00,2665
No,294.69,1.52,0,Rain,23-08-2016,21:00:00,2298
No,294.69,1.52,0,Thunderstorm,23-08-2016,21:00:00,2298
No,294.69,1.52,0,Mist,23-08-2016,21:00:00,2298
No,294.69,1.52,0,Drizzle,23-08-2016,21:00:00,2298
No,294.07,20.07,0,Rain,23-08-2016,22:00:00,1520
No,294.07,20.07,0,Thunderstorm,23-08-2016,22:00:00,1520
No,294.07,20.07,0,Mist,23-08-2016,22:00:00,1520
No,294.07,20.07,0,Drizzle,23-08-2016,22:00:00,1520
No,293.17,1.02,0,Rain,23-08-2016,23:00:00,874
No,293.17,1.02,0,Thunderstorm,23-08-2016,23:00:00,874
No,293.17,1.02,0,Mist,23-08-2016,23:00:00,874
No,293,1.02,0,Rain,24-08-2016,00:00:00,558
No,293,1.02,0,Mist,24-08-2016,00:00:00,558
No,293,1.02,0,Drizzle,24-08-2016,00:00:00,558
No,293,1.02,0,Thunderstorm,24-08-2016,00:00:00,558
No,292.86,0.51,0,Rain,24-08-2016,01:00:00,337
No,292.86,0.51,0,Mist,24-08-2016,01:00:00,337
No,292.86,0.51,0,Drizzle,24-08-2016,01:00:00,337
No,292.43,0,0,Rain,24-08-2016,02:00:00,250
No,292.43,0,0,Mist,24-08-2016,02:00:00,250
No,292.43,0,0,Drizzle,24-08-2016,02:00:00,250
No,292.52,0,0,Mist,24-08-2016,03:00:00,328
No,292.52,0,0,Drizzle,24-08-2016,03:00:00,328
No,292.52,0,0,Rain,24-08-2016,03:00:00,328
No,292.83,0,0,Drizzle,24-08-2016,04:00:00,926
No,292.88,0,0,Drizzle,24-08-2016,05:00:00,2849
No,292.93,0,0,Mist,24-08-2016,06:00:00,5407
No,292.93,0,0,Drizzle,24-08-2016,06:00:00,5407
No,292.8,0,0,Mist,24-08-2016,07:00:00,6068
No,293.32,0,0,Mist,24-08-2016,08:00:00,5736
No,294.05,0,0,Clouds,24-08-2016,09:00:00,4872
No,294.89,0,0,Mist,24-08-2016,10:00:00,4462
No,296.41,0,0,Clear,24-08-2016,11:00:00,4602
No,298.06,0,0,Clouds,24-08-2016,12:00:00,4832
No,299.5,0,0,Clear,24-08-2016,13:00:00,4675
No,299.59,0,0,Clouds,24-08-2016,14:00:00,5115
No,299.38,0,0,Clear,24-08-2016,15:00:00,5579
No,298.68,0,0,Clear,24-08-2016,16:00:00,6726
No,296.5,0,0,Clear,24-08-2016,18:00:00,4370
No,296.23,0,0,Clear,24-08-2016,18:00:00,4370
No,295.26,0,0,Clouds,24-08-2016,19:00:00,3356
No,293.85,0,0,Clear,24-08-2016,20:00:00,3030
No,292.8,0,0,Clear,24-08-2016,21:00:00,2615
No,292.03,0,0,Clouds,24-08-2016,22:00:00,1865
No,291.11,0,0,Clear,24-08-2016,23:00:00,1169
State Fair,290.82,0,0,Clear,25-08-2016,00:00:00,655
No,290.08,0,0,Clear,25-08-2016,01:00:00,440
No,289.38,0,0,Clear,25-08-2016,02:00:00,322
No,289.19,0,0,Clear,25-08-2016,03:00:00,408
No,288.75,0,0,Clear,25-08-2016,04:00:00,914
No,288.35,0,0,Clear,25-08-2016,05:00:00,2925
No,288.31,0,0,Mist,25-08-2016,06:00:00,5404
No,288.58,0,0,Clear,25-08-2016,07:00:00,6256
No,289.96,0,0,Clear,25-08-2016,08:00:00,5798
No,291.59,0,0,Clear,25-08-2016,09:00:00,5308
No,293.12,0,0,Clear,25-08-2016,10:00:00,4895
No,293.97,0,0,Clear,25-08-2016,11:00:00,5106
No,294.34,0,0,Clear,25-08-2016,12:00:00,4866
No,294.59,0,0,Clear,25-08-2016,13:00:00,4808
No,294.9,0,0,Clouds,25-08-2016,14:00:00,5157
No,295.21,0,0,Clouds,25-08-2016,15:00:00,5431
No,295.15,0,0,Clouds,25-08-2016,16:00:00,5933
No,294.79,0,0,Clouds,25-08-2016,17:00:00,5621
No,294.17,0,0,Clear,25-08-2016,18:00:00,4274
No,293.27,0,0,Clouds,25-08-2016,19:00:00,3180
No,291.09,0,0,Clouds,25-08-2016,20:00:00,3022
No,290.36,0,0,Clouds,25-08-2016,21:00:00,2792
No,289.18,0,0,Clear,25-08-2016,22:00:00,1921
No,288.22,0,0,Clear,25-08-2016,23:00:00,1252
No,287.98,0,0,Clear,26-08-2016,00:00:00,739
No,287.45,0,0,Clear,26-08-2016,01:00:00,447
No,286.91,0,0,Clear,26-08-2016,02:00:00,327
No,286.29,0,0,Clear,26-08-2016,03:00:00,370
No,285.75,0,0,Mist,26-08-2016,04:00:00,872
No,285.23,0,0,Mist,26-08-2016,05:00:00,2715
No,285.07,0,0,Mist,26-08-2016,06:00:00,4631
No,285.07,0,0,Fog,26-08-2016,06:00:00,4631
No,285.29,0,0,Mist,26-08-2016,07:00:00,5602
No,287.46,0,0,Mist,26-08-2016,08:00:00,5732
No,289.42,0,0,Clear,26-08-2016,09:00:00,5011
No,291.41,0,0,Clouds,26-08-2016,10:00:00,4736
No,293.28,0,0,Clear,26-08-2016,11:00:00,5205
No,294.18,0,0,Clear,26-08-2016,12:00:00,5304
No,294.56,0,0,Clear,26-08-2016,13:00:00,5090
No,295.05,0,0,Clear,26-08-2016,14:00:00,5120
No,295.39,0,0,Clouds,26-08-2016,15:00:00,5531
No,295.23,0,0,Clear,26-08-2016,16:00:00,5876
No,294.64,0,0,Clear,26-08-2016,17:00:00,5081
No,294.17,0,0,Clear,26-08-2016,18:00:00,4310
No,293.48,0,0,Clouds,26-08-2016,19:00:00,3383
No,291.38,0,0,Clear,26-08-2016,20:00:00,2920
No,290.19,0,0,Clear,26-08-2016,21:00:00,2603
No,289.73,0,0,Clear,26-08-2016,22:00:00,2273
No,289.88,0,0,Clear,26-08-2016,23:00:00,1726
No,289.92,0,0,Clear,27-08-2016,00:00:00,1342
No,289.62,0,0,Clear,27-08-2016,01:00:00,882
No,289.63,0,0,Drizzle,27-08-2016,02:00:00,620
No,289.5,0,0,Rain,27-08-2016,03:00:00,410
No,289.47,0,0,Clear,27-08-2016,04:00:00,408
No,289.37,0,0,Rain,27-08-2016,05:00:00,744
No,289.43,0,0,Rain,27-08-2016,06:00:00,1223
No,289.43,0,0,Drizzle,27-08-2016,06:00:00,1223
No,289.51,0,0,Rain,27-08-2016,07:00:00,1720
No,289.68,0.3,0,Rain,27-08-2016,08:00:00,3051
No,290.19,0.64,0,Rain,27-08-2016,09:00:00,3693
No,290.56,1.14,0,Rain,27-08-2016,10:00:00,4008
No,290.56,1.14,0,Mist,27-08-2016,10:00:00,4008
No,290.73,4.57,0,Rain,27-08-2016,11:00:00,4265
No,290.73,4.57,0,Mist,27-08-2016,11:00:00,4265
No,290.73,4.57,0,Drizzle,27-08-2016,11:00:00,4265
No,291.09,0,0,Drizzle,27-08-2016,12:00:00,4250
No,291.09,0,0,Rain,27-08-2016,12:00:00,4250
No,291.39,0,0,Mist,27-08-2016,13:00:00,4275
No,291.39,0,0,Rain,27-08-2016,13:00:00,4275
No,291.46,0,0,Rain,27-08-2016,14:00:00,4224
No,291.46,0,0,Drizzle,27-08-2016,14:00:00,4224
No,291.46,0,0,Mist,27-08-2016,14:00:00,4224
No,291.54,0,0,Haze,27-08-2016,15:00:00,4438
No,291.54,0,0,Mist,27-08-2016,15:00:00,4438
No,291.86,0,0,Haze,27-08-2016,16:00:00,4331
No,291.86,0,0,Mist,27-08-2016,16:00:00,4331
No,292.06,0,0,Drizzle,27-08-2016,17:00:00,3969
No,292.06,0,0,Mist,27-08-2016,17:00:00,3969
No,292.06,0,0,Mist,27-08-2016,18:00:00,3389
No,292.06,0,0,Rain,27-08-2016,18:00:00,3389
No,292.06,0,0,Drizzle,27-08-2016,18:00:00,3389
No,292.22,0,0,Mist,27-08-2016,19:00:00,2902
No,291.48,0,0,Clouds,27-08-2016,20:00:00,2755
No,290.22,0,0,Fog,27-08-2016,21:00:00,2545
No,290.22,0,0,Mist,27-08-2016,21:00:00,2545
No,289.56,0,0,Mist,27-08-2016,22:00:00,2316
No,289.56,0,0,Fog,27-08-2016,22:00:00,2316
No,288.91,0,0,Fog,27-08-2016,23:00:00,1867
No,288.91,0,0,Mist,27-08-2016,23:00:00,1867
No,288.61,0,0,Fog,28-08-2016,00:00:00,1510
No,288.61,0,0,Mist,28-08-2016,00:00:00,1510
No,288.67,0,0,Mist,28-08-2016,01:00:00,1050
No,288.67,0,0,Fog,28-08-2016,01:00:00,1050
No,289.01,0.25,0,Rain,28-08-2016,02:00:00,656
No,289.01,0.25,0,Fog,28-08-2016,02:00:00,656
No,289.01,0.25,0,Mist,28-08-2016,02:00:00,656
No,288.88,0,0,Fog,28-08-2016,03:00:00,443
No,288.88,0,0,Mist,28-08-2016,03:00:00,443
No,288.91,0,0,Mist,28-08-2016,04:00:00,383
No,288.91,0,0,Fog,28-08-2016,04:00:00,383
No,288.69,0,0,Fog,28-08-2016,05:00:00,588
No,288.69,0,0,Mist,28-08-2016,05:00:00,588
No,288.95,0.25,0,Rain,28-08-2016,06:00:00,912
No,288.95,0.25,0,Fog,28-08-2016,06:00:00,912
No,288.95,0.25,0,Mist,28-08-2016,06:00:00,912
No,288.95,0.25,0,Drizzle,28-08-2016,06:00:00,912
No,289.06,0,0,Fog,28-08-2016,07:00:00,1228
No,289.06,0,0,Mist,28-08-2016,07:00:00,1228
No,289.06,0,0,Rain,28-08-2016,07:00:00,1228
No,289.35,0,0,Mist,28-08-2016,08:00:00,2609
No,289.35,0,0,Fog,28-08-2016,08:00:00,2609
No,289.35,0,0,Rain,28-08-2016,08:00:00,2609
No,290.46,0,0,Mist,28-08-2016,09:00:00,3444
No,290.46,0,0,Rain,28-08-2016,09:00:00,3444
No,290.46,0,0,Fog,28-08-2016,09:00:00,3444
No,291.72,0,0,Mist,28-08-2016,10:00:00,3853
No,291.72,0,0,Rain,28-08-2016,10:00:00,3853
No,291.72,0,0,Fog,28-08-2016,10:00:00,3853
No,294.43,0,0,Mist,28-08-2016,11:00:00,4238
No,294.43,0,0,Haze,28-08-2016,11:00:00,4238
No,294.43,0,0,Rain,28-08-2016,11:00:00,4238
No,296.49,0,0,Mist,28-08-2016,12:00:00,4117
No,298.08,0,0,Mist,28-08-2016,13:00:00,4163
No,299.92,0,0,Clouds,28-08-2016,14:00:00,4369
No,300.42,0,0,Clouds,28-08-2016,15:00:00,4198
No,300.98,0,0,Clouds,28-08-2016,16:00:00,4124
No,301.13,0,0,Clouds,28-08-2016,17:00:00,3793
No,300.61,0,0,Clear,28-08-2016,18:00:00,3375
No,299.63,0,0,Clouds,28-08-2016,19:00:00,3031
No,297.44,0,0,Clear,28-08-2016,20:00:00,2966
No,296.29,0,0,Clear,28-08-2016,21:00:00,2321
No,295.63,0,0,Clear,28-08-2016,22:00:00,1654
No,295.52,0,0,Clear,28-08-2016,23:00:00,1069
No,295.06,0,0,Clear,29-08-2016,00:00:00,628
No,294.91,0,0,Clear,29-08-2016,01:00:00,381
No,295.03,0,0,Clear,29-08-2016,02:00:00,295
No,294.64,0,0,Clear,29-08-2016,03:00:00,322
No,294.17,0,0,Mist,29-08-2016,04:00:00,867
No,293.83,0,0,Mist,29-08-2016,05:00:00,2842
No,293.59,0,0,Mist,29-08-2016,06:00:00,5237
No,292.92,0,0,Mist,29-08-2016,07:00:00,5918
No,292.92,0,0,Fog,29-08-2016,07:00:00,5918
No,292.92,0,0,Thunderstorm,29-08-2016,07:00:00,5918
No,294.58,0,0,Mist,29-08-2016,08:00:00,4699
No,295.51,0,0,Mist,29-08-2016,09:00:00,4247
No,295.51,0,0,Rain,29-08-2016,09:00:00,4247
No,296.82,0,0,Clouds,29-08-2016,10:00:00,4039
No,298.79,0,0,Clear,29-08-2016,11:00:00,4163
No,299.78,0,0,Clear,29-08-2016,12:00:00,4284
No,300.89,0,0,Clear,29-08-2016,13:00:00,4084
No,301.31,0,0,Clear,29-08-2016,14:00:00,4179
